Price,Close,High,Low,Open,Volume
Ticker,PFC.NS,PFC.NS,PFC.NS,PFC.NS,PFC.NS
Date,,,,,
2010-01-04,45.33991622924805,46.741817458234536,45.08260811474743,46.58210710595258,1645995
2010-01-05,46.33366775512695,46.546612623412955,45.517370067503514,45.881153986798296,1652770
2010-01-06,46.08522033691406,46.62646048471891,45.428636480496166,45.8012916339176,1169425
2010-01-07,46.1207160949707,46.49337466398751,45.47300347601265,46.13846206346649,490790
2010-01-08,45.86341094970703,46.54661559981569,45.69482930280926,46.31592474697148,361277
2010-01-11,47.70893478393555,47.94850023160926,45.87226973646714,45.87226973646714,1693245
2010-01-12,47.9839973449707,49.68756953287172,46.93700900189514,49.68756953287172,1245475
2010-01-13,48.17033767700195,48.445391772133426,47.42502380121384,48.267938827415556,790195
2010-01-14,50.16669845581055,50.432881176342775,47.584719635723786,47.584719635723786,2123515
2010-01-15,49.9005126953125,50.574842438560076,49.47461630677046,50.415132139030995,842695
2010-01-18,48.83578872680664,49.865031214616344,48.622840487912676,49.82953927735111,885497
2010-01-19,48.090476989746094,49.68757700216178,47.762185017982844,48.6228425323188,1593592
2010-01-20,48.613975524902344,48.9688847896673,47.93077087474001,48.26793755325991,904347
2010-01-21,48.25019073486328,48.78255631500932,47.85091485740484,48.12597232514239,715927
2010-01-22,47.629093170166016,48.054986292163754,46.84828742082132,47.398398946981196,698267
2010-01-25,47.12333679199219,47.62908499914433,46.84827938375098,47.17657130767321,904057
2010-01-27,43.476627349853516,47.345160447432875,42.66033311406203,46.93701332953713,2090782
2010-01-28,42.97087860107422,44.71881753903361,42.69582117192052,43.83153944012181,1164752
2010-01-29,42.97087860107422,47.291921995059425,41.56897758013885,42.58934874776636,2572627
2010-02-01,44.30178451538086,44.43487755034679,43.03297688490586,43.121703318418824,983570
2010-02-02,45.02936553955078,45.77467931145538,44.36390693551801,44.36390693551801,1111257
2010-02-03,46.03501510620117,46.672518876188725,45.28976161508303,45.61300392808883,534740
2010-02-04,45.84645080566406,46.4570187590638,45.77461766987942,46.33131077144067,462315
2010-02-05,45.31669235229492,46.01704828377174,44.17636703745934,44.58939728293581,371820
2010-02-08,43.790283203125,45.97216551906802,43.3682720001883,45.97216551906802,1185075
2010-02-09,44.23024368286133,44.966519693473415,43.14379309037582,44.66123568791959,1293532
2010-02-10,44.51755905151367,45.173020861293764,44.24818827541383,44.44572593116926,582232
2010-02-11,43.42212677001953,45.05629253661669,43.242547399199616,44.44572473094395,2042662
2010-02-15,43.82619857788086,44.66124010431742,43.511933685832325,43.96088059573615,590997
2010-02-16,43.844146728515625,44.32002924692766,43.46702963028563,43.65558646680447,524275
2010-02-17,43.493953704833984,44.80488063104588,43.368249180789746,43.99677522620234,915617
2010-02-18,42.12017822265625,43.93392325713948,41.94957971391454,43.11684042021207,2944927
2010-02-19,42.15611267089844,43.26052158346651,41.365965203909255,41.87776437253366,1315987
2010-02-22,41.734092712402344,42.73973255150337,41.545535884794425,42.560156577700866,468570
2010-02-23,41.653289794921875,42.55118352941105,40.89008149068319,42.02142608905473,2655552
2010-02-24,43.476009368896484,43.62865307218179,41.401877206620576,41.644308905820196,1694647
2010-02-25,44.87672424316406,45.253841357492604,43.0091072311327,43.99678887665408,961030
2010-02-26,44.94855880737305,45.747683633715596,44.35594911619377,44.55348339645849,1460817
2010-03-02,44.221256256103516,45.43341114888438,43.99678287409284,45.16404377550996,732120
2010-03-03,46.51087951660156,47.76793170293876,44.26614591613632,44.26614591613632,2424437
2010-03-04,46.196624755859375,46.843105795649834,45.8554242409861,46.51088613456361,1209862
2010-03-05,46.63658905029297,46.959831271446724,45.83746435088064,46.25049455560287,1110290
2010-03-08,47.19329071044922,47.552446109499535,46.169689088915206,46.51088962942654,1894310
2010-03-09,46.48394775390625,47.13940960983908,45.88235731683326,47.13940960983908,1585950
2010-03-10,45.73870849609375,46.63660228740044,45.28078416961225,46.510897704648386,562335
2010-03-11,46.50190734863281,46.80719128983126,45.38851784979378,45.9362334582844,1459980
2010-03-12,47.6242790222168,47.830794146375446,46.39416228130012,47.229203632354704,1016360
2010-03-15,47.92058181762695,48.39646776811134,47.14839275192809,47.408782725280936,1493227
2010-03-16,46.70842742919922,48.127097595210245,46.51088973290699,48.127097595210245,538900
2010-03-17,46.2325439453125,47.19328984354229,45.61299515613411,47.19328984354229,1094052
2010-03-18,46.591705322265625,46.95984161630092,45.99011816440983,46.43906503153544,1164157
2010-03-19,46.519866943359375,47.57040077274794,46.268454415446996,46.85208660412429,2029935
2010-03-22,46.12479019165039,46.6006760969903,45.83746453286012,46.06193791786452,310020
2010-03-23,46.14274978637695,46.510886011251095,45.83746583707702,46.510886011251095,223635
2010-03-25,46.25049591064453,46.762298392594055,45.34362491934222,45.972151098312125,804905
2010-03-26,47.1394157409668,47.408783145876704,45.981132132142584,46.43007894872322,1063230
2010-03-29,46.83414077758789,48.00140204019066,46.277447576997595,47.408792265318915,551082
2010-03-30,46.49293518066406,47.17533631797458,46.3582531793581,47.139419747549255,328172
2010-03-31,46.394161224365234,47.220225127373126,46.21458524236518,46.67250947677299,796572
2010-04-01,46.87004852294922,47.22920392253042,46.151734298594434,46.39416256634535,366660
2010-04-05,47.05859375,47.48060475117279,46.76229070410643,47.48060475117279,163822
2010-04-06,48.83644104003906,49.36619849524794,46.91494894239113,47.22921038819603,1624475
2010-04-07,48.980098724365234,49.77922353791774,48.67481474135942,49.29436356212586,1336767
2010-04-08,48.0911865234375,49.70739445532698,47.53448997813478,49.55475074929476,786662
2010-04-09,48.47727966308594,48.98907876949138,47.803859425690106,47.803859425690106,1939545
2010-04-12,47.6871223449707,48.66582635617654,47.45366812659588,48.53114096671477,451240
2010-04-13,46.82516860961914,47.76795652671888,46.645589143220754,47.17534668523961,1268977
2010-04-15,46.46599197387695,47.139412147411406,44.490625446470816,44.490625446470816,1756757
2010-04-16,46.93288803100586,47.229191069393465,46.14274088665313,46.27742626558752,905495
2010-04-19,45.909305572509766,46.5557867036113,45.469336154989,45.70279043373639,1121375
2010-04-20,47.6242790222168,48.28871839121552,45.97215460375522,45.97215460375522,1466925
2010-04-21,48.00140380859375,49.0250022369738,47.767952917549934,47.94753237037996,1705565
2010-04-22,48.576045989990234,48.872352544042386,47.58836432686809,47.94752316356297,1708160
2010-04-23,49.21355438232422,49.36619466553287,48.62992211374297,48.92622867553756,347425
2010-04-26,50.686092376708984,51.00035375405613,49.204566625919,49.204566625919,1398277
2010-04-27,49.5457649230957,51.16197258108639,48.70174624369407,50.64119611832129,2212205
2010-04-28,50.16531753540039,50.90159005833242,48.136079382605594,48.19893166442717,1243202
2010-04-29,49.24946975708008,50.64120777977018,49.024996324412996,50.55141635158769,1034257
2010-04-30,48.315650939941406,49.71636262149858,48.14504898115243,49.42903697270778,664780
2010-05-03,48.468299865722656,48.746648136320516,47.76794389961565,48.39647015326701,711032
2010-05-04,48.95316696166992,49.6714812663694,48.136083797850624,49.36619725872302,1021920
2010-05-05,49.46494674682617,49.69839751998432,47.40877007187617,48.953147791079346,719425
2010-05-06,49.77922058105469,50.04859140461829,48.06424392035357,49.240485784312085,634720
2010-05-07,47.606327056884766,49.15968283404232,47.26512647268125,49.150705403623235,1053762
2010-05-10,50.09347152709961,50.94647090670323,47.95648436481915,48.486241585820025,1432840
2010-05-11,49.842071533203125,50.578347426102816,49.40210559345198,50.37182888681628,473675
2010-05-12,50.757930755615234,50.96444589962282,49.47394246553936,49.572711322497916,531752
2010-05-13,52.08681869506836,52.57168217715888,50.93751570806246,51.144030874465514,2004080
2010-05-14,51.637847900390625,52.58063871005953,51.00034440876405,52.43697590314099,944802
2010-05-17,52.661460876464844,52.975722265590605,50.31795803837999,50.31795803837999,563815
2010-05-18,51.700714111328125,53.29896359171122,51.00933564195544,52.59860769360037,876877
2010-05-19,50.18326187133789,51.64682908094744,49.761250874809555,51.17992409919496,295675
2010-05-20,51.826412200927734,52.25740065564165,49.47392884264223,50.569359972451636,406150
2010-05-21,51.835391998291016,52.16761163843088,49.96777527581602,50.28203663470616,555480
2010-05-24,51.59296417236328,53.056531663628846,51.305638501404566,52.07782752655317,878272
2010-05-25,50.51549530029297,51.521138655593695,49.833097632589045,51.35951752439152,254240
2010-05-26,51.135040283203125,51.30563883105845,49.761260770838156,51.17993427735534,686075
2010-05-27,50.73997116088867,51.26972857756554,50.47958459267225,50.8656791552601,307437
2010-05-28,52.02396011352539,52.16762296953555,50.73099440943396,51.17096383263595,491285
2010-05-31,53.19123077392578,53.8556702747485,51.9431555017449,52.79615530568119,1181705
2010-06-01,51.28767395019531,53.676070438863455,51.04524230273152,53.514449340554265,449842
2010-06-02,51.8443717956543,52.07782259676226,50.91056174083872,51.40440247697654,350057
2010-06-03,52.320255279541016,52.814096025387904,51.97007735839853,52.61655835697238,332792
2010-06-04,52.64350509643555,53.065512778298555,52.07783114392183,52.07783114392183,466397
2010-06-07,53.263057708740234,53.69404630364633,51.53910332911585,52.09579650272044,945727
2010-06-08,52.58063888549805,54.376425690567345,51.9431319665529,53.60423681635691,969842
2010-06-09,54.35849380493164,54.71764928521637,53.01165304717928,53.119399348745375,1640585
2010-06-10,54.232765197753906,55.09474207892927,53.89156473117512,54.59192051898115,1702717
2010-06-11,54.17890167236328,54.7535530464841,53.370796036760645,54.439291646634395,514242
2010-06-14,53.676082611083984,54.56499885336566,53.49650661685479,54.50214657034693,716605
2010-06-15,53.31692123413086,54.40337163358766,53.155300117247286,53.87361428940087,576250
2010-06-16,52.62555694580078,53.81975393639521,52.4370000670532,53.42468189161079,467745
2010-06-17,52.38310623168945,52.948780088234585,51.583981575327506,52.70634843542953,1011562
2010-06-18,52.113731384277344,52.966730760461715,51.91619374921386,52.38309870696942,575945
2010-06-21,52.23944854736328,54.59192875840524,52.09578571215138,52.61656220534746,1278382
2010-06-22,52.15864562988281,52.490865342758006,51.449308778582456,52.23945620060301,1607352
2010-06-23,51.89826202392578,52.50883009451728,51.7276634314814,52.07784147266324,1090400
