Date,Close,High,Low,Open,Volume,Ticker
2019-04-16,629.2271728515625,641.7194657647636,605.3957334859026,608.278570312026,22985293,POLYCAB
2019-04-18,618.41650390625,638.9327268196668,590.0205743156508,631.2451623334694,5415019,POLYCAB
2019-04-22,603.5699462890625,620.5786962211852,600.8312746154571,617.8880601003422,1059760,POLYCAB
2019-04-23,609.335693359375,622.6928631120288,603.4739475838799,603.4739475838799,1208860,POLYCAB
2019-04-24,612.6029052734375,615.0052696078432,603.7141572361367,611.6419595396752,1016453,POLYCAB
2019-04-25,614.620849609375,626.5365998149097,608.2786314153955,614.2365065181627,1261972,POLYCAB
2019-04-26,619.4736938476562,622.1162946288002,615.0052727025873,616.9271641797828,594976,POLYCAB
2019-04-30,614.2845458984375,621.6838396051386,605.5399633869092,621.6838396051386,519904,POLYCAB
2019-05-02,616.2064208984375,625.5756413331505,606.3567276209186,613.9482219978382,514478,POLYCAB
2019-05-03,616.782958984375,620.7709070023307,612.747034064359,617.5997980002597,271431,POLYCAB
2019-05-06,617.5997314453125,624.5185513006217,608.2785476577059,613.0832755223007,425268,POLYCAB
2019-05-07,623.2693481445312,627.9780054639924,617.8880757664072,619.7619315833956,580548,POLYCAB
2019-05-08,620.7708129882812,622.6927040501645,615.149305092857,620.7708129882812,264484,POLYCAB
2019-05-09,620.4826049804688,622.1162242816546,614.3805650394902,621.0111133466406,301291,POLYCAB
2019-05-10,629.5634765625,651.232786159306,620.0981280646657,620.8188371997134,771913,POLYCAB
2019-05-13,629.3233642578125,636.1460552874672,625.6236881109528,634.8007078428872,301861,POLYCAB
2019-05-14,608.9993286132812,633.9839164538262,601.840271520985,630.3803701306706,1069899,POLYCAB
2019-05-15,596.4108276367188,601.2635905154494,578.4891712141044,595.7861896224996,1442391,POLYCAB
2019-05-16,575.9427490234375,600.5910282848341,560.5195831473765,600.5910282848341,918393,POLYCAB
2019-05-17,572.4353637695312,578.0088370851117,564.075124470425,572.8678010637294,328115,POLYCAB
2019-05-20,581.2279052734375,588.7233276498868,571.7626148578053,586.176798425649,728223,POLYCAB
2019-05-21,581.420166015625,585.2159131431528,575.6064564412948,581.3721304624096,252936,POLYCAB
2019-05-22,585.9365844726562,599.2456576827487,577.624381502946,581.4201283848043,282577,POLYCAB
2019-05-23,578.39306640625,595.44984745341,576.5672466645642,590.5009551256245,200009,POLYCAB
2019-05-24,581.5162353515625,585.9365615145392,578.8255408334413,581.3720700554263,150951,POLYCAB
2019-05-27,595.978515625,608.2786084575122,582.5733118125856,584.9756759850087,262413,POLYCAB
2019-05-28,601.3118286132812,605.3958482243183,597.1317378837515,600.6871903886497,113154,POLYCAB
2019-05-29,595.73828125,605.059466001249,593.8644254587924,597.8042792544848,69546,POLYCAB
