Price,Close,High,Low,Open,Volume
Ticker,NAUKRI.NS,NAUKRI.NS,NAUKRI.NS,NAUKRI.NS,NAUKRI.NS
Date,,,,,
2010-01-04,41.474456787109375,42.574373606916716,41.34170514957226,42.19509044817807,112360
2010-01-05,42.202213287353516,43.09115504387045,41.720999772528074,42.422672723868615,388040
2010-01-06,41.98885726928711,43.49887143068566,41.51001309415243,42.659712232762054,78700
2010-01-07,41.60246276855469,42.621783092574205,40.82967758282059,42.422661061959865,244740
2010-01-08,40.865234375,42.33732313148818,40.53573352784992,41.11176589966335,23280
2010-01-11,40.71588897705078,42.89676163418218,40.372165661669904,40.772782533909634,57300
2010-01-12,40.637664794921875,41.483938884377125,40.35083501450428,41.483938884377125,13460
2010-01-13,40.62107467651367,41.142586347874214,40.29868505141783,40.29868505141783,23620
2010-01-14,40.98613357543945,41.389123337480605,40.77278903315755,40.777531067929715,24540
2010-01-15,39.88148498535156,41.38913037626228,39.11343799171704,40.9150280975748,44520
2010-01-18,40.52152633666992,40.96244164404168,40.29869766496077,40.6590164451099,28600
2010-01-19,41.282440185546875,43.56998505895842,40.298679744511,40.67322084913108,375640
2010-01-20,41.436527252197266,41.81580678928713,40.7727835408997,41.53134623219167,235500
2010-01-21,41.436527252197266,41.72098780929272,41.01220381650854,41.01220381650854,100160
2010-01-22,40.35794448852539,40.77752589335612,39.15609383274133,40.30816217251676,61680
2010-01-25,40.95058059692383,41.48157640291727,39.77717828732314,39.824587787457034,137200
2010-01-27,41.185245513916016,41.47444804766356,40.48831493642969,40.76329498771612,28000
2010-01-28,41.43415832519531,41.483940645499445,40.308165650531755,41.483940645499445,56080
2010-01-29,40.31765365600586,41.958046920775864,39.82458690785506,41.958046920775864,103600
2010-02-01,40.367435455322266,41.42942712517843,39.002022244652736,40.30343425435485,87820
2010-02-02,39.90991973876953,41.57875774062543,39.58753012718105,41.57875774062543,23180
2010-02-03,40.045040130615234,41.33459867866334,39.696578345328426,40.393505533014725,36200
2010-02-04,41.429412841796875,46.04953547132836,39.300691817699025,39.57567190261453,586740
2010-02-05,42.60044860839844,44.47078137208353,39.39314436174007,39.4097396725529,1835380
2010-02-08,42.48903274536133,43.80703604312528,41.49815744651739,41.96277910961931,365880
2010-02-09,41.48157501220703,43.50598989866923,40.365062693353984,43.50598989866923,78720
2010-02-10,41.725730895996094,42.52696106336365,41.31089151810944,41.81580784412939,57200
2010-02-11,40.54520797729492,42.337316864244066,40.07584793450699,41.01457163719464,270980
2010-02-15,40.65901565551758,41.86323597287956,40.419591670851986,41.86323597287956,29360
2010-02-16,40.61159133911133,41.0098354033461,40.06163111656353,40.58788478509685,45660
2010-02-17,40.38639831542969,41.67358778298035,40.29869055816163,41.67358778298035,29400
2010-02-18,39.82695770263672,41.00984410350547,39.651542187319755,40.39350973949774,24800
2010-02-19,37.94239044189453,40.25126896847668,37.634223353816246,40.25126896847668,138700
2010-02-22,39.0162353515625,39.63493879859426,38.46153670722018,39.11816919415031,98840
2010-02-23,39.61834716796875,42.66919333386409,39.113427222708744,39.113427222708744,58500
2010-02-24,39.191654205322266,39.91939911616036,38.466278503046006,39.87198962513745,33380
2010-02-25,39.24380111694336,39.767681899392606,39.1110531108406,39.767681899392606,12420
2010-02-26,39.106319427490234,39.81984192120617,38.639328481019334,38.78629900242814,28100
2010-03-02,40.04740524291992,40.251269292015415,38.54450244362468,38.54450244362468,40220
2010-03-03,40.12800598144531,41.00983627629297,39.65864586228845,40.39350202991992,80420
2010-03-04,40.535728454589844,40.77277949818394,39.82694453208323,39.96680739680877,31100
2010-03-05,40.44328308105469,40.77278392272243,40.063999923300734,40.77278392272243,17740
2010-03-08,41.85374069213867,42.12397879535176,39.75820988356611,39.75820988356611,328440
2010-03-09,41.36067581176758,42.90625003006195,41.15918454266757,42.05286460471836,250780
2010-03-10,40.644771575927734,42.15952752712748,40.11140675343329,41.72098167067626,25640
2010-03-11,41.96278381347656,42.66919502950691,40.5499577643034,41.10465643158,335740
2010-03-12,42.95365905761719,44.04409557616639,41.510018711229044,42.621788960900176,23890160
2010-03-15,42.396583557128906,43.712214047347935,41.79210263028896,43.14329294979982,311820
2010-03-16,43.63399124145508,43.85444699554314,42.47955009604422,42.66919167133928,610480
2010-03-17,42.69999694824219,44.565587124099956,42.43212816603134,43.54389791291821,1481280
2010-03-18,42.26383590698242,43.40405465217075,42.05286058824398,42.90624593208063,153960
2010-03-19,42.03863525390625,43.38271436655299,41.73758300385152,42.242499315726924,177800
2010-03-22,41.61906051635742,42.427401963059,40.89605398739049,40.89605398739049,181520
2010-03-23,41.37489318847656,42.38473308657747,41.24688719904345,42.19509150246974,46020
2010-03-25,41.58113098144531,41.901147770490354,41.48393917013971,41.901147770490354,52920
2010-03-26,41.057254791259766,42.11450441740551,40.77279416007721,42.11450441740551,38200
2010-03-29,41.48393249511719,42.00544406591915,40.9197498557078,40.929233923003615,188720
2010-03-30,41.30614471435547,42.14767665003588,41.19947246720993,42.10026716431697,35840
2010-03-31,41.42704772949219,41.95804348021592,41.15207121049185,41.53135078919798,31620
2010-04-01,41.87744903564453,42.5269667477446,41.009841124102685,41.009841124102685,60060
2010-04-05,42.42029571533203,43.18596979333213,41.35356571268103,42.28991688047433,76740
2010-04-06,41.87507247924805,42.66445302184324,41.49579291568169,42.66445302184324,26380
2010-04-07,41.429412841796875,42.24249620356042,41.24925172962577,42.24249620356042,21840
2010-04-08,41.574012756347656,41.846620006838435,41.2848101967619,41.29429064687915,42080
2010-04-09,41.592987060546875,42.470075395800755,41.06199130124167,42.470075395800755,23940
2010-04-12,42.98210906982422,43.446727220580485,41.32748971506946,42.13820407850624,137760
2010-04-13,43.91844940185547,44.06778910492838,42.4842898143221,43.143291449288434,458180
2010-04-15,45.00650405883789,45.4189741106589,44.257422013186016,45.27674206048302,444460
2010-04-16,44.601165771484375,45.03971178040189,43.90186570673757,44.5656095511345,51200
2010-04-19,43.648216247558594,44.091500606937316,42.721345662391805,43.38034737134156,100540
2010-04-20,44.119956970214844,44.33804358471849,43.01292858170065,43.23812644102732,23560
2010-04-21,45.07289123535156,45.32416479599951,42.906244555519756,44.13890942153763,82340
2010-04-22,45.14637756347656,45.89309063741287,43.94926888337862,44.13891047122494,36260
2010-04-23,44.77893829345703,45.89308103245828,44.19105274957308,45.12503439012561,14480
2010-04-26,44.32144546508789,45.70345384359477,44.091505603485636,45.70345384359477,28260
2010-04-27,44.14128494262695,44.755246395981416,43.949270521864825,44.7528735701357,9500
2010-04-28,43.5794677734375,44.36647906083681,42.526960445523855,43.49412924368471,130500
2010-04-29,43.359012603759766,43.84733723510022,43.100627802456295,43.100627802456295,2060
2010-04-30,45.20801544189453,45.509067725046386,43.04847984454984,43.38271913596695,77620
2010-05-03,44.6082649230957,44.9733255662538,43.85918635292014,43.85918635292014,86580
2010-05-04,44.425750732421875,44.80266114057675,43.54866232240461,44.19818006843209,74520
2010-05-05,44.425750732421875,44.56561002343084,42.72372183041549,43.3803544377013,54700
2010-05-06,44.73627853393555,44.85006203554317,43.70273571679286,44.84295079276221,11420
2010-05-07,43.34477996826172,44.45891902635794,42.32071783712056,43.193067461845786,61260
2010-05-10,44.56797790527344,44.660427693522806,43.43250467948696,44.660427693522806,18900
2010-05-11,43.90898513793945,44.89748803622156,43.68852929643883,44.09151554303307,10740
2010-05-12,44.402034759521484,44.5656005744102,43.249966429775114,43.901856863709305,57200
2010-05-13,43.84259796142578,44.79317513837425,43.380349063677954,43.664809645591035,55120
2010-05-14,44.586936950683594,44.802654302469136,43.14329673571102,43.84259670113659,77340
2010-05-17,44.202919006347656,44.93777886485486,43.26656788265235,43.380351398118144,51240
2010-05-18,44.25033187866211,44.470791299877085,43.617405826001416,43.854456944620985,42800
2010-05-19,43.13618850708008,44.6580561191754,42.7166070516587,43.68851799838077,54240
2010-05-20,43.77386474609375,44.32856355021923,43.42776848727338,43.80705176128638,28100
2010-05-21,43.81178665161133,44.0393536852143,42.43214749408125,43.14330080403792,34780
2010-05-24,44.58457565307617,44.755252751025054,43.340057257181506,43.90186726128062,78660
2010-05-25,43.7596321105957,44.56323515090641,42.50326062597125,43.62451125478072,23000
2010-05-26,45.34075927734375,46.936111969369776,43.38034591108419,43.38034591108419,166440
2010-05-27,43.8568229675293,45.08711876252425,43.40879653057112,45.08711876252425,201160
2010-05-28,42.24250411987305,45.03733853660346,41.76840193307961,43.99668438127636,186260
2010-05-31,41.30140686035156,42.671561753825756,40.63055189905827,42.62178305477246,75620
2010-06-01,41.958045959472656,42.36577415308062,41.00984153101,41.29904417106013,1091100
2010-06-02,42.436885833740234,42.61704335441474,41.43652997547165,41.773142078820385,216380
2010-06-03,41.82054901123047,42.811424357049404,41.72098799665555,42.76401124972705,40820
2010-06-04,41.3180046081543,41.95804181065708,41.012206684629234,41.86322282403166,40080
2010-06-07,40.28445816040039,41.246884895900116,40.12089234845457,40.77278277065989,20480
2010-06-08,39.19401168823242,40.82018170189284,38.930884932095594,39.8245682198196,2094100
2010-06-09,38.57295227050781,39.57330812379277,38.40227520246121,38.78155837970087,50180
2010-06-10,38.99253845214844,39.34574229169483,38.03484994054205,38.97357392926275,81760
2010-06-11,38.738895416259766,39.35048776864531,38.51369756510281,39.30307826584067,63960
2010-06-14,38.14151382446289,38.6251000088615,35.13570814215475,38.6251000088615,182000
2010-06-15,38.12967300415039,39.113433677061614,37.92817811109005,38.59903319548351,409740
2010-06-16,39.10395812988281,39.35048972700403,38.59903803795762,38.59903803795762,80000
2010-06-17,39.679988861083984,41.71151879957706,39.01861779399564,39.01861779399564,101420
2010-06-18,38.58717727661133,39.72976530025646,36.58409623057488,39.72976530025646,84600
2010-06-21,39.32677459716797,39.82458333570938,38.63932787928945,38.63932787928945,74000
