Date,Close,High,Low,Open,Volume,Ticker
2020-12-24,116.06138610839844,117.19426760506596,97.6618896708883,97.6618896708883,185333960,BECTORFOOD
2020-12-28,109.2153091430664,121.88205929697438,105.14280953034698,118.03417789111782,62619525,BECTORFOOD
2020-12-29,101.83206176757812,110.25052038834001,101.00193709216123,108.01406194213848,31282380,BECTORFOOD
2020-12-30,100.54292297363281,105.08420280950075,99.05846537349478,101.56837590305874,29018000,BECTORFOOD
2020-12-31,100.46478271484375,102.53520988620735,99.61512164200408,101.13864464749963,11913000,BECTORFOOD
2021-01-01,98.18926239013672,101.4609341246377,97.90604202283218,100.78706471791274,10586240,BECTORFOOD
2021-01-04,91.83147430419922,98.71664055429778,91.31386747750453,98.28692585243309,15596505,BECTORFOOD
2021-01-05,92.94482421875,95.68912855074872,87.91523510707025,89.84894391765609,24189395,BECTORFOOD
2021-01-06,90.6595458984375,94.08747331219419,90.18099721135633,92.97412821953634,5834450,BECTORFOOD
2021-01-07,89.03834533691406,91.42129789108934,88.89185100840129,90.06379818549239,3565155,BECTORFOOD
2021-01-08,89.22390747070312,91.39200272220886,88.61840104203581,89.2629731226505,4778320,BECTORFOOD
2021-01-11,88.57933807373047,90.82556469718368,88.09102858611121,90.82556469718368,3948150,BECTORFOOD
2021-01-12,85.29788970947266,88.09102031239848,84.96584286556366,88.09102031239848,6524215,BECTORFOOD
2021-01-13,83.80366516113281,86.70422447717294,83.40325528791767,85.35649308177518,3601650,BECTORFOOD
2021-01-14,85.71784210205078,86.99721799531302,82.51453313301826,83.598580765357,6265015,BECTORFOOD
2021-01-15,87.71014404296875,89.82941279166556,85.55181709381745,85.55181709381745,7941915,BECTORFOOD
2021-01-18,84.76074981689453,88.48166520415509,84.37986906627779,88.48166520415509,2277615,BECTORFOOD
2021-01-19,84.9072494506836,86.66515899801412,84.77052340092492,85.83503442419047,1815010,BECTORFOOD
2021-01-20,84.25291442871094,85.8448081026864,83.98923058786843,84.90725479489667,1854645,BECTORFOOD
2021-01-21,80.0534439086914,84.37986547346631,79.51630059043093,83.98921646482326,14637370,BECTORFOOD
2021-01-22,77.45565032958984,83.57905561823551,76.95758000545054,80.08275781794114,9138055,BECTORFOOD
2021-01-25,76.65483093261719,78.24672483135569,73.63708149561859,77.59238437278216,5130090,BECTORFOOD
2021-01-27,75.49263763427734,77.30914923237891,75.0140890485875,76.56691684419509,2814355,BECTORFOOD
2021-01-28,75.00433349609375,76.45949355132605,74.15467238210681,74.223035406151,2315215,BECTORFOOD
2021-01-29,73.23666381835938,76.12745544427713,72.75812254828499,75.78564025136686,1912425,BECTORFOOD
2021-02-01,73.4808120727539,74.67228845462904,72.38700355248432,72.66045568255171,3196525,BECTORFOOD
2021-02-02,79.13542938232422,79.87766184299468,73.95935361049251,74.61368649440718,7498005,BECTORFOOD
2021-02-03,80.33668518066406,81.86997679191336,78.63736266806009,80.0827621412499,5118850,BECTORFOOD
2021-02-04,81.74300384521484,82.80752238449492,80.35620671240166,81.09843920713729,3427030,BECTORFOOD
2021-02-05,80.248779296875,83.38372530896305,80.00462455340075,82.81729196687148,3293995,BECTORFOOD
2021-02-08,80.14134979248047,82.40710549066455,79.88743422659729,81.6062782383153,4015135,BECTORFOOD
2021-02-09,77.57283782958984,80.80544393361374,77.15289141372786,80.66871788668293,3671790,BECTORFOOD
2021-02-10,76.03955841064453,77.93420171662585,75.44382020517642,77.92443344002469,3402685,BECTORFOOD
2021-02-11,75.6293716430664,76.95757397199712,75.43404338821715,76.0786154527031,2229695,BECTORFOOD
2021-02-12,76.39112854003906,77.52400254487353,75.76609306474889,76.17627119834357,3494270,BECTORFOOD
2021-02-15,76.5864486694336,77.24078151274735,75.5610033443174,76.56691957081685,1512780,BECTORFOOD
2021-02-16,75.06293487548828,76.86967848568807,74.53555973584413,76.51809505925864,2324955,BECTORFOOD
