Date,Close,High,Low,Open,Volume,Ticker
2010-01-04,8.900514602661133,9.105385595388253,8.839811543574235,9.090209423574048,252146,AJANTPHARM
2010-01-05,8.813255310058594,9.086417474002019,8.669086548493878,8.95362962126303,334732,AJANTPHARM
2010-01-06,8.733582496643066,8.953628849249696,8.68805560892549,8.953628849249696,269673,AJANTPHARM
2010-01-07,8.953629493713379,9.211616294795624,8.737376761489468,8.877751884779217,672131,AJANTPHARM
2010-01-08,8.817049026489258,9.082623920296527,8.752553138798612,9.029508127450029,197853,AJANTPHARM
2010-01-11,8.881545066833496,9.029507454999436,8.809461097806622,8.877751430806287,142008,AJANTPHARM
2010-01-12,8.752552032470703,9.181263816512542,8.703230696253227,8.999156271303258,410490,AJANTPHARM
2010-01-13,8.760140419006348,8.915690076490309,8.585620139465117,8.794285584905506,167501,AJANTPHARM
2010-01-14,8.737373352050781,9.029504393300483,8.669083042206802,9.029504393300483,277818,AJANTPHARM
2010-01-15,8.794285774230957,8.877751465752999,8.741170799216029,8.866369743541584,178211,AJANTPHARM
2010-01-18,8.798078536987305,8.942247275383547,8.418687291541383,8.49835933911314,370080,AJANTPHARM
2010-01-19,8.968804359436035,9.287493364029109,8.801872992845507,8.801872992845507,796072,AJANTPHARM
2010-01-20,10.391521453857422,10.763323811869492,9.029506887346386,9.029506887346386,15591757,AJANTPHARM
2010-01-21,10.444636344909668,11.343793216790266,10.198032091452163,10.198032091452163,11517435,AJANTPHARM
2010-01-22,10.92646312713623,11.070631055480035,9.71241094493449,10.175268700649092,4748152,AJANTPHARM
2010-01-25,10.668477058410645,11.20721244950767,10.547071750795755,10.774707007855543,2228748,AJANTPHARM
2010-01-27,10.205620765686035,10.960609741951085,10.091803536622217,10.698829301019268,876780,AJANTPHARM
2010-01-28,10.414283752441406,10.531894589817904,9.864166733362485,10.273908660579139,639393,AJANTPHARM
2010-01-29,10.342199325561523,10.47119270151113,10.069038031670411,10.289085172250388,518388,AJANTPHARM
2010-02-01,10.831612586975098,11.37793595235168,10.319435195139066,10.387725514050537,867543,AJANTPHARM
2010-02-02,10.615361213684082,11.138920349465348,10.547070077540802,10.850583705469166,388462,AJANTPHARM
2010-02-03,10.770912170410156,11.002341055168646,10.630537873652104,10.884730201889464,329647,AJANTPHARM
2010-02-04,10.6836519241333,10.97957666381112,10.622948870706903,10.698827280447459,228937,AJANTPHARM
2010-02-05,10.39531421661377,10.50913223565072,10.099389483738351,10.327023893642519,225708,AJANTPHARM
2010-02-08,10.619156837463379,10.92646415835221,10.3953160241088,10.92646415835221,255026,AJANTPHARM
2010-02-09,10.861967086791992,10.994754115794837,10.550866140452182,10.649508003204437,245868,AJANTPHARM
2010-02-10,11.905291557312012,12.85376972850902,10.877142147791304,10.877142147791304,11810103,AJANTPHARM
2010-02-11,12.34158992767334,12.664072547911791,11.996344680753964,12.064635003051304,6857887,AJANTPHARM
2010-02-15,11.734565734863281,12.504729179780396,11.685244397774357,12.504729179780396,999202,AJANTPHARM
2010-02-16,12.242949485778809,12.402292764759794,11.480372555079436,11.68903798157945,2121581,AJANTPHARM
2010-02-17,12.523698806762695,13.0889912147983,12.36814753605689,12.648896922276737,2744325,AJANTPHARM
2010-02-18,12.1139554977417,12.519903795346645,12.019108099420297,12.519903795346645,424327,AJANTPHARM
2010-02-19,11.776299476623535,12.20121765004325,11.586603834415271,12.155690761040065,365051,AJANTPHARM
2010-02-22,11.80665111541748,12.341592066102594,11.556252409522429,12.208805848017564,509400,AJANTPHARM
2010-02-23,11.55245590209961,11.799060096526832,11.400699099028337,11.764914937948515,305550,AJANTPHARM
2010-02-24,11.275501251220703,11.874939621765726,11.078217551376422,11.59039579260244,287977,AJANTPHARM
2010-02-25,10.84679126739502,11.374144950473067,10.706416961827737,11.305854615750874,414033,AJANTPHARM
2010-02-26,10.850584030151367,11.294471136813577,10.740560458847826,10.850584030151367,433833,AJANTPHARM
2010-03-02,11.525899887084961,11.761121569517224,11.078217521109904,11.078217521109904,632227,AJANTPHARM
2010-03-03,11.624541282653809,11.950818367936634,11.457609918484083,11.677657065748106,441191,AJANTPHARM
2010-03-04,11.704216003417969,11.988759071754822,11.609368585334025,11.700421553116794,325440,AJANTPHARM
2010-03-05,11.852177619934082,11.988758283758608,11.761123029966093,11.91287986582777,193128,AJANTPHARM
2010-03-08,12.182245254516602,12.59198798261531,11.836999210170575,11.84458729475466,563501,AJANTPHARM
2010-03-09,12.079813003540039,12.368149711671467,11.916675247030618,12.29227210189664,165352,AJANTPHARM
2010-03-10,11.863558769226074,12.280889669294764,11.68524484979863,11.912880108222913,145091,AJANTPHARM
2010-03-11,12.000141143798828,12.197424072226722,11.783888405567946,12.140516270987854,124526,AJANTPHARM
2010-03-12,12.076018333435059,12.29227187820459,11.867353689223958,12.140515847331518,207326,AJANTPHARM
2010-03-15,12.971381187438965,13.236955250584089,11.8521779515095,11.8521779515095,11213505,AJANTPHARM
2010-03-16,13.233159065246582,13.506320347915187,12.75133155706473,12.891707461910826,2800788,AJANTPHARM
2010-03-17,12.910677909851074,13.483558429494947,11.457610392877452,13.126930616370766,709818,AJANTPHARM
2010-03-18,12.812037467956543,13.126932066043292,12.671663159934749,13.12313842985406,262530,AJANTPHARM
2010-03-19,12.804448127746582,13.240747968364486,12.538873285263435,12.538873285263435,220106,AJANTPHARM
2010-03-22,12.45920181274414,12.74753927719661,12.406086845274501,12.74753927719661,221568,AJANTPHARM
2010-03-23,12.819623947143555,13.271099160458595,12.527492830988539,12.6488973146729,792663,AJANTPHARM
2010-03-25,14.515504837036133,15.251524037008931,12.891711210263892,12.89929848315418,29538292,AJANTPHARM
2010-03-26,14.845575332641602,15.615738873348,14.492741099595664,14.492741099595664,17615283,AJANTPHARM
2010-03-29,14.014704704284668,15.175641899833497,13.828805156752189,14.84557279770282,1929678,AJANTPHARM
2010-03-30,13.730161666870117,14.318217500954992,13.661871343457095,13.82500906691547,1105683,AJANTPHARM
2010-03-31,13.798453330993652,14.242341290393021,13.680842478383106,13.855362753452246,889121,AJANTPHARM
2010-04-01,13.843978881835938,14.113346540173888,13.741542582562886,13.809832906021674,321446,AJANTPHARM
2010-04-05,15.084587097167969,15.623322408787171,13.961589592051029,13.961589592051029,7506776,AJANTPHARM
2010-04-06,14.70140266418457,15.304634680702204,14.496531689773448,15.251520526355913,1038521,AJANTPHARM
2010-04-07,15.255314826965332,15.926837197560902,14.424448358214693,14.439622901163853,5424018,AJANTPHARM
2010-04-08,15.020092010498047,15.630912973661355,14.80384011261399,15.52847666443319,710077,AJANTPHARM
2010-04-09,15.18323040008545,15.62711670302884,15.042856113070615,15.175641500672624,1267548,AJANTPHARM
2010-04-12,14.879717826843262,15.308429618153909,14.758313337368621,15.251521823396077,334035,AJANTPHARM
2010-04-13,15.07320785522461,15.532270360162961,14.743137111072713,14.963184273840644,1458326,AJANTPHARM
