Date,Close,High,Low,Open,Volume,Ticker
2010-01-04,59.79102325439453,61.05648878256801,57.18044402064092,58.22910338852935,410060,EICHERMOT
2010-01-05,57.795467376708984,60.61842999998131,57.52556022854444,58.95916640509131,235170,EICHERMOT
2010-01-06,57.31318283081055,58.848555456916685,56.83974307591656,58.140600209441914,128710,EICHERMOT
2010-01-07,56.512306213378906,57.963608230475096,56.282219771187314,57.963608230475096,85830,EICHERMOT
2010-01-08,57.27334976196289,60.61842374377871,56.45920275335613,58.4503222375085,988000,EICHERMOT
2010-01-11,56.914955139160156,58.317585137822704,56.353015984609804,57.521137271444395,1147460,EICHERMOT
2010-01-12,54.45039367675781,56.981324316103255,54.03004824485679,55.76453099917029,213100,EICHERMOT
2010-01-13,53.777835845947266,55.016750549411114,53.36633836880651,54.866312281272435,126660,EICHERMOT
2010-01-14,53.79996109008789,55.609666336617906,53.538905238637724,55.609666336617906,172990,EICHERMOT
2010-01-15,55.61408996582031,56.990172791647915,54.42384384537502,54.77782141581966,454640,EICHERMOT
2010-01-18,56.760093688964844,58.40608386529349,55.30879153910368,55.66276915526624,1306970,EICHERMOT
2010-01-19,55.93708419799805,57.5211283900022,55.40169563884623,56.813173339962894,177520,EICHERMOT
2010-01-20,54.74242401123047,56.61849706793153,54.45039200376464,56.375140437490366,73470,EICHERMOT
2010-01-21,53.963680267333984,56.09638709229867,53.631827524596034,54.60083861364067,101500,EICHERMOT
2010-01-22,53.361915588378906,54.158363450087094,52.326536743938625,54.158363450087094,99660,EICHERMOT
2010-01-25,52.70263671875,54.32207623109833,52.3088384291673,53.71589409191934,83170,EICHERMOT
2010-01-27,50.31772232055664,53.09643522381123,48.9947370881152,48.9947370881152,72060,EICHERMOT
2010-01-28,50.97700119018555,52.211493691892585,47.13635897680156,50.441612549794534,618290,EICHERMOT
2010-01-29,50.251346588134766,52.255736297688046,49.379679648039556,52.255736297688046,53470,EICHERMOT
2010-02-01,52.1097297668457,53.1406864555896,49.99914775832031,50.88408842660917,62190,EICHERMOT
2010-02-02,50.60974884033203,54.51233653088664,50.0964850767265,54.51233653088664,62940,EICHERMOT
2010-02-03,50.95044708251953,52.02122421680322,50.58319598559235,50.88407587361536,38640,EICHERMOT
2010-02-04,48.99916458129883,51.32655951847593,48.76023019223982,50.441618837122896,64520,EICHERMOT
2010-02-05,46.565574645996094,48.76022698636446,45.13197178167897,47.96378245097964,393790,EICHERMOT
2010-02-08,48.20713806152344,52.21149564567788,47.804491842034665,51.32655504151385,156380,EICHERMOT
2010-02-09,48.51244354248047,49.55667372313759,48.05227402424339,48.667307472709176,78990,EICHERMOT
2010-02-10,47.89739990234375,49.28233043481671,47.357585709739915,49.28233043481671,52930,EICHERMOT
2010-02-11,47.68059539794922,49.91064587766944,47.344317060525185,47.78678731342729,78590,EICHERMOT
