Price,Close,High,Low,Open,Volume
Ticker,RAMCOCEM.NS,RAMCOCEM.NS,RAMCOCEM.NS,RAMCOCEM.NS,RAMCOCEM.NS
Date,,,,,
2010-01-04,104.81812286376953,106.00096907220865,101.90651103937655,101.90651103937655,334491
2010-01-05,107.50226593017578,109.45850827296317,106.27392997506783,107.27479605175469,459468
2010-01-06,107.00183868408203,108.6396247272292,105.13658968465204,108.27567150188202,138351
2010-01-07,106.2284164428711,108.27564502528189,105.36403381814024,107.45675220395184,165265
2010-01-08,108.36663818359375,109.41300091123541,105.95545631776619,106.81984593704806,223950
2010-01-11,113.87141418457031,114.64481032618266,109.00356053130857,109.00356053130857,1047032
2010-01-12,119.01224517822266,121.92385689449353,114.64482066198646,115.37272706196912,1420067
2010-01-13,123.60713195800781,125.01743403420207,115.19073989109896,115.736666186522,916921
2010-01-14,121.37793731689453,127.01920214043702,119.69466832842446,126.47326880794536,621528
2010-01-15,120.55904388427734,124.3805353287827,120.10410409603477,121.92386324900501,464993
2010-01-18,115.50920104980469,121.55990812317857,115.09975804692304,121.55990812317857,356185
2010-01-19,113.91690826416016,117.37445306928966,113.32549215487155,116.37358702838254,257892
2010-01-20,113.73493957519531,116.464578125,105.13658092004248,111.91518054199219,191878
2010-01-21,110.0499267578125,113.68944489041422,107.5932547950383,112.82506211065328,361333
2010-01-22,109.09456634521484,111.3692653643318,105.77350438893801,106.45591409467309,208192
2010-01-25,103.5442886352539,108.91257206742539,102.81638226724951,107.82071945724837,259598
2010-01-27,101.04212188720703,104.4996598438544,98.08501349360915,102.36144439377266,241285
2010-01-28,101.45156860351562,104.54516042463456,99.35884288698017,101.04212558767738,207376
2010-01-29,97.76654815673828,99.08587757873255,94.26351351817205,95.17339300568689,507972
2010-02-01,102.72541046142578,103.99924331748264,96.03779664441556,97.35711931636301,284305
2010-02-02,99.13136291503906,105.36404267675059,98.35796677391428,104.454163230291,298288
2010-02-03,102.31594848632812,103.27132475195478,100.2232297709899,100.45069964929817,117267
2010-02-04,98.58545684814453,103.45331149637582,98.31249712334028,102.81639853000189,107946
2010-02-05,95.673828125,97.35710376433522,95.53734481546915,96.4472242899022,266468
2010-02-08,97.44808959960938,100.0867414442323,95.5373441058581,100.0867414442323,177308
2010-02-09,100.45069885253906,101.17859829225408,95.53734813168639,98.26698664973456,372242
2010-02-10,103.04385375976562,120.51353744826552,101.90650438051875,101.90650438051875,340667
2010-02-11,102.99835205078125,107.36577623362663,102.04298278329152,105.45503075681779,298324
2010-02-15,103.5442886352539,104.59064449424454,102.36144252270415,104.18120150088556,126820
2010-02-16,106.72887420654297,107.36578711609285,102.81638935693637,103.54429577513343,356694
2010-02-17,106.72887420654297,110.09542577158673,105.68251133357097,108.73060644383979,270532
2010-02-18,104.72713470458984,108.18467976762275,104.22670511772327,108.18467976762275,62726
2010-02-19,101.81551361083984,104.72712512465246,100.54168097036079,104.72712512465246,95312
2010-02-22,99.58631896972656,103.27133410893619,98.7674328870848,102.54342765566527,103940
2010-02-23,96.62920379638672,100.08674880454855,96.08327746400062,98.81291606776104,92478
2010-02-24,96.44723510742188,98.94940394275592,95.53735553093675,95.53735553093675,162370
2010-02-25,98.53996276855469,99.99576873002164,95.53735733279193,99.63181550419729,129724
2010-02-26,100.99663543701172,102.2704682633221,97.35711704288518,98.53996329770848,175035
2010-03-02,102.72541046142578,104.59065951687457,101.08762436909117,104.59065951687457,104454
