Price,Close,High,Low,Open,Volume
Ticker,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS
Date,,,,,
2010-01-04,129.76312255859375,131.534474901416,127.21963551872345,127.62840700385331,1042676
2010-01-05,129.6268768310547,131.4890737390888,128.76391158905588,131.4436515977433,551413
2010-01-06,132.71539306640625,133.53293611048156,129.26351847640618,130.716929872639,995851
2010-01-07,129.7177276611328,133.53295209157068,128.9910149455989,132.62456466237634,580803
2010-01-08,129.26353454589844,131.6707557000683,128.80934082919526,130.08107769160722,382686
2010-01-11,129.44520568847656,130.53526780630642,128.12804671856165,129.94482153524203,579567
2010-01-12,127.12882232666016,130.7169500235092,126.26585701135103,130.7169500235092,309096
2010-01-13,124.63075256347656,128.9910149975438,123.49526827652635,126.26585270886329,568627
2010-01-14,124.99410247802734,127.94636130821944,124.17654556236282,125.8116455328012,517203
2010-01-15,128.763916015625,131.1257288378698,126.62920004702329,126.62920004702329,1864430
2010-01-18,129.6268768310547,131.3982294563978,127.08338938551232,128.5368147432198,691462
2010-01-19,134.44134521484375,135.98560113770057,129.89940787650443,131.62533852071627,1543371
2010-01-20,137.9840087890625,140.5274956964184,135.80388507469374,136.3489229337302,2238831
2010-01-21,133.71461486816406,141.6630041640404,131.71616547452192,138.07487691122296,1115507
2010-01-22,136.8031463623047,138.0748831628692,128.9910092705752,131.7161714382634,762809
2010-01-25,131.5799102783203,138.07487414264781,129.53603878607717,137.16648681276197,660970
2010-01-27,127.31047821044922,130.7169306833748,124.2219668460196,129.8993876342289,1038743
2010-01-28,132.26121520996094,133.53295206623488,127.67385592122137,128.99101492112484,793199
2010-01-29,134.35047912597656,135.2588664462628,126.53835648804933,128.99099948064404,904441
2010-02-01,134.94093322753906,136.16724773910838,131.7161556110896,134.1687984951181,417317
2010-02-02,137.6660919189453,139.57369684693953,135.44054590584062,136.25808889485393,877414
2010-02-03,141.935546875,145.0240588306427,138.52909375000002,138.52909375000002,2106019
2010-02-04,140.84547424316406,142.16263324868913,139.8462425226183,142.16263324868913,955491
2010-02-05,132.71539306640625,138.80158534144059,130.21732793508772,136.25809807191996,898213
2010-02-08,134.75929260253906,137.80238244336675,130.80780139115717,137.80238244336675,533258
2010-02-09,137.16647338867188,138.80157319462197,132.3974403735028,134.25963698969906,751119
2010-02-10,136.3943328857422,138.9832419567429,135.39511527971058,138.07485475441123,395238
2010-02-11,136.1218719482422,137.93864694195437,135.4405813256001,137.1665120252694,205608
2010-02-15,136.1218719482422,138.0748995221255,135.30431488453578,136.1218719482422,204309
2010-02-16,137.21192932128906,138.02947249519877,135.84934812417774,136.53063872273339,319679
2010-02-17,139.70997619628906,141.98094455493845,137.21191100177472,138.61991415631553,584525
2010-02-18,139.66453552246094,140.7091752844522,137.71150853755938,138.16570214901452,607890
2010-02-19,141.29965209960938,142.57138881856653,137.48442808184723,137.48442808184723,632934
2010-02-22,140.4366912841797,146.06869013934238,139.89165332427413,143.97939644089254,342134
2010-02-23,134.94093322753906,140.43667904417975,133.66918271889804,140.43667904417975,1220032
2010-02-24,136.21267700195312,137.25733074523143,132.89706880055692,134.4413244853046,723246
2010-02-25,133.53298950195312,137.57531192217996,132.76085442646095,137.57531192217996,307061
2010-02-26,135.25888061523438,138.89243027700982,132.76081522276374,133.5329500702478,677344
2010-03-02,138.52906799316406,141.61757937455704,135.89475027732246,136.80313760842517,1168171
2010-03-03,149.7022705078125,151.9732393751613,138.71077564548668,139.84626007916108,2258245
2010-03-04,144.9332275390625,152.97244854992817,143.61606844403974,150.7923241071935,1517950
2010-03-05,145.11488342285156,148.02172025601365,143.38895295153725,145.3874024080305,857824
2010-03-08,144.43359375,147.11333375494434,143.11643481816884,146.61371792262455,551828
2010-03-09,141.11798095703125,146.2503639616392,140.8000398388452,146.2503639616392,317483
2010-03-10,148.021728515625,148.65759694259637,142.02637981160487,142.61682609503,1022096
2010-03-11,141.29965209960938,148.79384757984923,140.43668690739625,148.52132860838964,691260
2010-03-12,147.24961853027344,147.79464271090933,142.16264301231266,142.38973988613424,1126288
2010-03-15,145.65992736816406,146.65914520695281,143.52521140106987,145.43283051468137,250539
2010-03-16,150.3380889892578,151.70066985622995,144.4335718990453,144.4335718990453,983978
2010-03-17,152.6090850830078,154.15334090988367,149.52057342925607,151.74611981453822,1147875
2010-03-18,154.4258270263672,155.51588891555198,150.11098774180692,153.51743980856503,1357236
2010-03-19,158.28651428222656,158.87696058454642,152.33657367045788,154.42586759241615,1241408
2010-03-22,152.65447998046875,156.19718470753418,149.88389609858964,152.38196103356614,1056589
2010-03-23,153.8808135986328,156.69681996555872,151.70068947390322,153.60830847870997,603425
2010-03-25,155.10714721679688,156.19720931524904,153.51746928046074,153.88081869298094,294993
2010-03-26,161.9200439453125,162.6013344527963,154.1533293878192,154.1533293878192,894845
2010-03-29,163.2825927734375,168.460396837469,161.28414378427124,164.37265459835652,2037744
2010-03-30,155.6975860595703,166.64365638616692,151.88236196630805,164.41811015350484,776190
2010-03-31,154.5166778564453,159.69448244569546,153.38119378595673,157.60518898381852,438401
2010-04-01,160.96621704101562,161.60208534033458,155.33421889422172,155.33421889422172,431262
2010-04-05,164.2364501953125,166.14405548269633,160.8754194748715,160.8754194748715,1308907
2010-04-06,163.82765197753906,166.1440284596872,162.69216787417628,165.6898348183421,1212356
2010-04-07,163.50975036621094,167.688338419927,162.7376154451243,164.2364631400172,541218
2010-04-08,162.1471405029297,165.28107405979975,160.7391373510342,161.46584999661488,356217
2010-04-09,162.41966247558594,165.053980270938,162.14714349585165,162.60133717511175,258720
2010-04-12,160.87542724609375,164.4181328515772,159.87619547998668,162.601357902941,232898
2010-04-13,164.55435180664062,165.64442764181246,160.14868177289952,162.10170889928403,451685
2010-04-15,163.4642791748047,166.87073128539754,161.9200236568471,166.23486299693138,552758
2010-04-16,160.19412231445312,167.1432803271775,158.19565896095835,165.32650554101252,2936842
2010-04-19,165.41734313964844,167.37037041149122,156.42429999503366,163.50972414691137,2275598
2010-04-20,167.27955627441406,168.91465658269806,163.19181243415085,166.23491617070422,1152243
2010-04-21,176.0908966064453,177.04469225291518,166.87075651647646,167.9608185845072,2206666
2010-04-22,172.50274658203125,178.45268630222324,171.68520353811073,175.31875281934057,724389
2010-04-23,172.7752685546875,174.22869383680924,171.7306286625249,173.04778752769667,1342164
2010-04-26,174.2286834716797,176.90842318158477,173.50197087385206,174.77370752438296,319104
2010-04-27,173.5019989013672,175.22792947173596,171.5943797565241,175.22792947173596,223929
2010-04-28,169.68673706054688,172.1393798053851,168.5512530248913,169.2779655798887,466426
2010-04-29,175.0008087158203,176.00004029540193,169.50507661079223,170.77681329308678,524902
2010-04-30,176.13632202148438,177.13555376657595,174.04704196320804,176.40884103022685,445536
2010-05-03,172.230224609375,178.72518776921177,171.0038963026893,174.00157693834055,380979
2010-05-04,173.41114807128906,175.5912861346944,171.3672764335981,175.5912861346944,367751
2010-05-05,174.00160217285156,174.77372311494685,167.68831277152586,170.32263058014226,475360
2010-05-06,170.4588623046875,176.5450679822005,169.45964464395527,174.4103523955039,618201
2010-05-07,163.05551147460938,169.8229937190657,161.9200274114157,167.7791224053171,547166
2010-05-10,165.00856018066406,169.50508874991027,163.73682340729403,164.05476453108216,645467
2010-05-11,163.64598083496094,168.41501457623997,162.3288219071669,166.87075880362312,411451
2010-05-12,168.05166625976562,168.86920936207815,160.78456717826225,163.10095778266975,558173
2010-05-13,168.2333221435547,170.18636311974754,164.64519514566172,169.32338411165142,366865
2010-05-14,167.73370361328125,168.4149940647745,166.0531954827984,168.05164470166733,236616
2010-05-17,163.55516052246094,168.86921870322718,158.15025805379418,165.32651324938303,565967
2010-05-18,170.95851135253906,172.54818935316743,162.8738687794146,162.8738687794146,755224
2010-05-19,164.2364501953125,174.31954235663554,163.5097374787839,169.86844949184774,675804
2010-05-20,178.22560119628906,188.03618767315362,164.55436835415443,165.9623715654312,3019195
2010-05-21,168.5966796875,176.7721649638378,166.28028942035974,176.22712706772617,1266414
2010-05-24,169.9593048095703,175.68213490402442,168.96007302688204,170.50432898666955,1162938
2010-05-25,163.05551147460938,172.411902927503,160.3303497229446,169.86841585377132,912161
2010-05-26,161.96548461914062,168.86922090180266,160.87542245460372,166.7799408618121,4798012
2010-05-27,170.18638610839844,171.0493513721733,162.14715201858257,162.14715201858257,3913662
2010-05-28,174.3195343017578,176.86302176163346,169.8684416426441,169.8684416426441,2801348
2010-05-31,178.13478088378906,180.7690988911117,172.63903415034818,175.81839016099588,1019093
2010-06-01,169.86842346191406,179.451912156676,168.1879014287637,178.22558376914571,894700
2010-06-02,168.505859375,172.41192789010282,165.41734782029997,170.59515312595187,859331
2010-06-03,170.00466918945312,173.22944671613288,168.1878946798746,171.1401532579397,2025558
2010-06-04,172.9115447998047,173.45656891591105,169.05089840192892,171.23102258813745,602858
2010-06-07,169.18716430664062,173.41116044832856,167.23413681336396,167.96083569214147,409845
2010-06-08,165.3264923095703,171.14016561566052,164.6452018192836,169.55048780499158,435836
2010-06-09,164.917724609375,167.68830877292442,162.60133411654218,166.23488348227497,399187
2010-06-10,165.00856018066406,166.4165633760396,163.50972656484285,165.32650130445222,426924
2010-06-11,173.5474090576172,176.63592055785895,166.825334232251,166.825334232251,2215166
2010-06-14,176.49969482421875,177.8622760804105,173.72911016445016,173.72911016445016,767895
2010-06-15,174.63748168945312,177.95309023178814,172.36651313692445,177.77141551976425,722625
2010-06-16,172.68446350097656,178.36188518550506,171.776076031452,176.22716908776525,882500
