Price,Close,High,Low,Open,Volume
Ticker,PNB.NS,PNB.NS,PNB.NS,PNB.NS,PNB.NS
Date,,,,,
2010-01-04,147.80029296875,148.50295488096728,143.7279949061531,143.7279949061531,1832855
2010-01-05,150.083984375,150.5231435385343,148.1995500162154,148.51894071405383,1578660
2010-01-06,149.37332153320312,151.87258345761487,148.01588068181564,151.87258345761487,1799530
2010-01-07,147.32118225097656,150.11589302538533,143.72798268387956,143.72798268387956,873470
2010-01-08,147.53680419921875,151.71289792533491,145.37289382049292,151.71289792533491,406050
2010-01-11,151.68096923828125,153.36578144274475,146.13945386860584,146.13945386860584,2123740
2010-01-12,147.8881378173828,152.59123705557,147.56075443695167,152.11213883133053,1282760
2010-01-13,146.8820343017578,148.5189390234889,144.70216296308706,147.7204501040078,2398245
2010-01-14,147.40103149414062,149.26949228771272,144.61430130668805,144.61430130668805,745590
2010-01-15,145.08541870117188,149.26950457756683,144.21506879626432,145.64435844817797,1744785
2010-01-18,146.8820343017578,147.7124696010436,143.392641622497,145.64437403976729,1466775
2010-01-19,146.929931640625,150.11590659773273,144.68617987974352,144.68617987974352,1197270
2010-01-20,148.2714080810547,148.97408222278176,144.61432740048025,144.61432740048025,1672810
2010-01-21,144.3907470703125,148.9181776029196,143.88769517203164,146.12346649509,1235670
2010-01-22,143.6481170654297,145.94776849728748,141.34847781754294,142.92948208495966,2605130
2010-01-25,143.79986572265625,145.1652871277274,142.13102681510455,142.13102681510455,2293905
2010-01-27,137.46786499023438,143.568320277648,135.75909906947643,142.131037684493,3925665
2010-01-28,140.6697998046875,142.13103607585896,135.7431243421125,135.7431243421125,3966620
2010-01-29,143.51239013671875,143.88768085142243,136.8609768999981,140.18269326743103,2545225
2010-02-01,141.9952850341797,143.24092579054422,139.89525529155483,141.3325377735039,1824755
2010-02-02,138.7454071044922,144.78199256272717,137.9788646927611,143.727981516632,2080580
2010-02-03,141.5880584716797,142.65003799334855,137.71538240914728,138.9370694589825,2828175
2010-02-04,141.20042419433594,143.07405737424386,139.7952116323719,142.94483874329157,1557995
2010-02-05,137.94577026367188,139.7144113149984,136.48402030193483,139.7144113149984,1569625
2010-02-08,142.92059326171875,143.64742640140472,137.0493534105106,137.61466944392916,1366435
2010-02-09,143.4778289794922,144.07544346843522,140.52201805597568,141.32961586089507,1075170
2010-02-10,140.69158935546875,145.36757423802186,139.40749975091515,145.36757423802186,1373565
2010-02-11,142.85595703125,143.34859212244848,140.52200016510443,142.8963393809475,828285
2010-02-15,141.91107177734375,143.91391066451328,140.57045660998793,143.75239358575115,1408915
2010-02-16,143.45361328125,144.28543809971404,137.29163760312545,137.29163760312545,1035165
2010-02-17,143.85740661621094,144.54385738372946,143.03365337222368,144.52771429952787,956210
2010-02-18,144.72154235839844,146.9747474180549,142.29874863926352,144.47926052189172,1130035
2010-02-19,143.0013427734375,144.6407652575421,141.7414799033748,144.56000055151208,926525
2010-02-22,142.70252990722656,145.81985793243277,141.5557425010475,145.3514497260276,1604015
2010-02-23,142.6621551513672,143.75241717712132,142.137221478502,142.96904627745374,790470
2010-02-24,140.6593017578125,143.21131366191372,140.2716582796465,142.90442256676013,1565240
2010-02-25,141.6849822998047,143.0094424073086,140.36859373530376,141.3296372402118,1936760
2010-02-26,145.52911376953125,148.91295035286464,137.29161908879627,137.29161908879627,2901400
2010-03-02,148.42837524414062,149.4055738791838,146.33670016734314,146.33670016734314,1520535
2010-03-03,150.3101043701172,151.0207944047826,148.59800091165775,149.12293457264883,2060120
2010-03-04,150.39088439941406,150.94004506543007,148.93720569089191,150.21321187265212,1288535
2010-03-05,149.8497772216797,152.15142360347454,148.93718774626143,150.53622797149302,1246125
2010-03-08,149.75283813476562,151.34380661657465,146.82126681368095,150.2374016921657,2054815
2010-03-09,148.8321990966797,150.85927754250773,147.8792395695619,147.8792395695619,976820
2010-03-10,149.55096435546875,150.2132005092965,148.84835816740318,149.79324617572195,732000
2010-03-11,149.09063720703125,150.18089921635405,148.22650160626998,148.22650160626998,929315
2010-03-12,149.0260467529297,150.6654695838685,148.59802083093876,148.59802083093876,903325
2010-03-15,149.11485290527344,149.72862277892094,147.9519101358663,149.72862277892094,614740
2010-03-16,149.30059814453125,150.21318758233159,147.02317880525663,147.02317880525663,661125
2010-03-17,150.48777770996094,151.65072056475844,149.14716234551574,149.40559956789966,788495
2010-03-18,151.68301391601562,152.2806283587872,149.97089832224796,151.18229493603505,940895
2010-03-19,155.41412353515625,156.35093994628258,152.03835830298192,153.20130111362639,1489860
2010-03-22,153.5162353515625,154.8972327643467,152.3129227317587,153.08820958005398,1586310
2010-03-23,156.77896118164062,157.4331134126296,145.36760059183317,145.36760059183317,1430000
2010-03-25,161.96372985839844,163.2316519072426,152.67635581188253,152.67635581188253,2770405
