Price,Close,High,Low,Open,Volume
Ticker,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
Date,,,,,
2010-01-04,101.86461639404297,102.9715413537734,101.26998543763047,101.54443264196927,1079040
2010-01-05,105.37749481201172,106.75885981711457,102.27627391155107,102.42264061656029,2112500
2010-01-06,110.60108184814453,111.60737646959711,103.43808215866785,105.93552898178713,5761450
2010-01-07,109.29290771484375,112.71431256294082,108.86294371120006,111.14083024300301,3174260
2010-01-08,109.16483306884766,111.33293930677472,108.53360873148569,109.22886981470454,1220560
2010-01-11,112.87896728515625,116.16315516408704,109.41181928717666,110.32663384138294,5512030
2010-01-12,114.57137298583984,117.46218335212365,112.76918719464196,113.80293210930859,4366170
2010-01-13,118.89845275878906,119.81326734401698,96.05553144893102,112.56793750408744,4475290
2010-01-14,116.94991302490234,121.2586965927427,116.4101756783919,120.27983812052682,3020830
2010-01-15,118.75206756591797,119.29180476874171,116.24547779957922,117.6451498420904,2396195
2010-01-18,118.75206756591797,120.38959333179116,117.37984582106759,117.37984582106759,2031560
2010-01-19,115.68746185302734,119.62116073009719,115.26664794410259,119.29182689189834,769910
2010-01-20,114.10481262207031,118.01106736223646,113.54677523354935,116.2546252440134,843480
2010-01-21,114.05909729003906,117.99279631975985,112.15628103537888,113.71147021599783,1712055
2010-01-22,112.59538269042969,113.80293768375829,107.58219560934943,111.80864157574028,2194355
2010-01-25,110.02476501464844,113.43702704429178,109.50332089531769,113.25406688923916,652660
2010-01-27,107.09733581542969,112.28433248029134,106.13677777550083,110.10707643046175,999240
2010-01-28,107.25283813476562,110.23513502837693,105.20365583621036,108.8903567457538,811325
2010-01-29,108.89955139160156,110.51877046848439,105.20369887195326,106.30147380751964,2203015
2010-02-01,112.3392333984375,112.92471417223088,107.96641383616368,108.86293519699308,642590
2010-02-02,114.38842010498047,115.632568537649,112.558790878054,113.80293931072252,1877745
2010-02-03,119.8166732788086,120.28511080189368,114.81091997107087,116.09680367624736,2264310
2010-02-04,118.79715728759766,120.82702061392754,116.74893430401991,118.53080210744852,1960870
2010-02-05,116.67546081542969,118.46650855778327,112.51471374665196,113.07499165733759,2513800
2010-02-08,119.238037109375,119.94526229352341,117.3826886976371,119.40335810878474,892700
2010-02-09,117.55719757080078,119.21966449040329,116.83159170114047,119.21966449040329,676620
2010-02-10,117.6214828491211,119.05432081242692,117.10713219716558,117.3826811935715,697880
2010-02-11,117.55719757080078,118.44813845633567,116.64789702850605,117.93377375195209,615600
2010-02-15,117.08878326416016,119.77075793011284,115.54572406713707,115.54572406713707,925995
2010-02-16,116.68463897705078,117.82356137962908,116.37234962025353,117.82356137962908,479900
2010-02-17,125.3000259399414,127.99120080531,117.8419141346929,120.5055214894237,5685510
2010-02-18,122.73746490478516,126.56755534265338,119.40335145250238,119.40335145250238,7141980
2010-02-19,120.37696075439453,124.89591724399801,119.49522066691415,121.97513393358598,3058535
2010-02-22,119.04515838623047,122.47111263415744,118.1909577740091,121.22196914752635,1931730
2010-02-23,119.22885131835938,120.54229563406393,118.11748937392304,118.11748937392304,2220280
2010-02-24,117.51128387451172,120.41370751290968,116.8315981318471,118.66857298931326,1295395
2010-02-25,122.66397094726562,123.57326432482091,117.96130685398899,117.96130685398899,6303470
2010-02-26,123.7845458984375,125.0979761009907,121.44240031859967,123.07730670436774,2091610
