Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2010-01-04,188.6997833251953,189.42454211644312,187.36557970213394,187.36557970213394,11031470
2010-01-05,188.76980590820312,190.24813951022088,187.7856157777542,190.08342501969796,11613740
2010-01-06,189.90223693847656,190.65993365490746,188.18917857514623,189.17747809366867,14527930
2010-01-07,188.83981323242188,190.24814921710612,187.86798889191485,189.91872021925204,8576510
2010-01-08,188.2756805419922,189.74578305739888,187.78564637018997,188.93042923115124,10453820
2010-01-11,186.7231903076172,190.47050453291382,186.3978707171888,189.1774700639387,14145340
2010-01-12,181.45223999023438,186.9537813566304,180.87572047877936,186.70670336127952,22917720
2010-01-13,179.20388793945312,180.77693857592206,177.73790739280088,180.77693857592206,21719690
2010-01-14,177.67611694335938,181.10634306374595,176.70428007320086,180.20040707092454,20723990
2010-01-15,176.52310180664062,179.40975877284808,175.98364205387992,178.55323587656113,20611920
2010-01-18,177.59786987304688,179.79271838066506,176.47779376421678,179.12973848413935,19222170
2010-01-19,178.97328186035156,180.11806468371057,177.6473093037779,178.70149726052955,12277070
2010-01-20,177.8820037841797,180.08509613610605,177.28079026286298,179.87095599682723,16830720
2010-01-21,174.9376983642578,178.00143566590225,173.96586149892042,177.8120020617734,19265470
2010-01-22,171.91102600097656,173.48818584307995,169.08612274326086,172.96521386015445,27193180
2010-01-25,172.26104736328125,176.00011785858925,169.29201429104901,169.29201429104901,15378040
2010-01-27,163.6998748779297,170.35032135555917,162.33684268450554,169.6585129595495,38068910
2010-01-28,164.98464965820312,172.95283642098002,163.97576565255935,172.95283642098002,27952460
2010-01-29,169.3784942626953,170.26796757149452,161.0149895858075,163.89341514188834,46487190
2010-02-01,166.4671173095703,176.9060596468177,165.993558450272,176.9060596468177,22047160
2010-02-02,162.9339141845703,168.4395768912283,162.58799748899875,167.20419961732483,24086260
2010-02-03,164.61817932128906,166.02650268087154,163.35809523454256,163.5886980368942,30450710
2010-02-04,160.42616271972656,164.44526269604384,159.77553591220638,164.38761826427253,35357120
2010-02-05,157.10653686523438,159.77216677218158,154.23394819303826,159.77216677218158,26878830
2010-02-08,160.3143768310547,161.2456911532865,155.93513548715654,157.2886410880335,18885130
2010-02-09,161.45263671875,162.0900731175176,159.35821546884299,159.85492145287762,13836980
2010-02-10,158.2696075439453,163.08346933237559,156.87470780956943,163.08346933237559,19731930
2010-02-11,158.749755859375,160.59996732845508,158.19925122006276,159.26715266133522,12427940
2010-02-15,156.87469482421875,159.35819922776838,156.15448258935146,159.35819922776838,13325010
2010-02-16,158.99395751953125,159.35820687060237,156.8747023479436,158.4475834929246,8070150
2010-02-17,161.99488830566406,162.46261709698658,159.54450380438146,160.18607087014982,13468360
2010-02-18,160.79864501953125,162.25562980092323,159.54860631786275,162.0817789253062,13103230
2010-02-19,157.72735595703125,160.10323767825008,156.4649129995749,159.35819144626862,15863020
2010-02-22,158.64215087890625,160.18606765463883,158.1288972365944,158.94431519219975,11528650
2010-02-23,158.2737579345703,160.14466027747935,157.83500644427855,158.52211093309126,10625770
2010-02-24,159.0477752685547,159.77213078376607,157.2886261601842,157.78533213760366,8173590
2010-02-25,158.41864013671875,159.7721457358039,157.57010173186444,159.35822825980438,21615960
2010-02-26,163.439453125,168.2160644698051,158.53039778427194,159.35823275964674,43215190
2010-03-02,164.46182250976562,166.47761119582083,163.43117205342926,164.78467763053115,19347350
2010-03-03,167.4213409423828,167.71107558909029,164.66464910717315,164.66464910717315,15843680
2010-03-04,168.2740020751953,169.2674014194885,166.56037778508923,167.47100121921682,14301070
2010-03-05,169.47434997558594,170.45118902654113,167.31370053128296,169.29222529968627,12685070
2010-03-08,171.02655029296875,174.88012069949872,168.30710964478894,170.5339875223514,38664790
2010-03-09,169.2591552734375,172.0241212335477,168.26161254953115,168.26161254953115,14305280
2010-03-10,168.6506805419922,169.72272528834154,167.75247406166767,169.72272528834154,12767630
2010-03-11,169.35435485839844,169.93798009145888,167.08195166105972,168.878352225292,11979800
2010-03-12,169.53228759765625,170.75334901250832,168.76655049290036,169.0438680844182,12033430
2010-03-15,166.8170166015625,169.27155683395955,166.48588767352268,168.83693590517854,8997490
2010-03-16,166.87908935546875,167.6365526650935,165.36828068900735,166.9784254926636,12857170
2010-03-17,167.8269805908203,169.04389901204394,166.8625584049539,167.22680781426698,10777370
